"","1","2","3","4","5"
"1",0.205128205128205,0,0.256410256410256,0,0.538461538461538
"10",0.418439716312057,0,0.297872340425532,0,0.283687943262411
"11",0.376237623762376,0,0.262376237623762,0,0.361386138613861
"12",0.228346456692913,0,0.52755905511811,0,0.244094488188976
"14",0.342342342342342,0,0.387387387387387,0,0.27027027027027
"15",0.290697674418605,0,0.511627906976744,0,0.197674418604651
"16",0.36318407960199,0,0.278606965174129,0,0.358208955223881
"17",0.4,0,0.304761904761905,0,0.295238095238095
"18",0.134615384615385,0,0.403846153846154,0,0.461538461538462
"19",0.313513513513514,0,0.356756756756757,0,0.32972972972973
"2",0.29608938547486,0,0.262569832402235,0,0.441340782122905
"20",0.379888268156425,0,0.357541899441341,0,0.262569832402235
"21",0.377245508982036,0,0.323353293413174,0,0.29940119760479
"23",0.291666666666667,0,0.395833333333333,0,0.3125
"24",0.342857142857143,0,0.35,0,0.307142857142857
"32",0.309090909090909,0,0.318181818181818,0,0.372727272727273
"33",0.288888888888889,0,0.251851851851852,0,0.459259259259259
"38",0.303921568627451,0,0.372549019607843,0,0.323529411764706
"39",0.220472440944882,0,0.566929133858268,0,0.21259842519685
"40",0.320388349514563,0,0.349514563106796,0,0.330097087378641
"42",0.355140186915888,0,0.308411214953271,0,0.336448598130841
"43",0.335195530726257,0,0.307262569832402,0,0.357541899441341
"44",0.323144104803493,0,0.34061135371179,0,0.336244541484716
"47",0.342857142857143,0,0.271428571428571,0,0.385714285714286
"48",0.328502415458937,0,0.347826086956522,0,0.323671497584541
"50",0.349206349206349,0,0.338624338624339,0,0.312169312169312
"51",0.404494382022472,0,0.314606741573034,0,0.280898876404494
"52",0.331550802139037,0,0.401069518716578,0,0.267379679144385
"54",0.459302325581395,0,0.319767441860465,0,0.22093023255814
"55",0.32,0,0.293333333333333,0,0.386666666666667
"56",0.349056603773585,0,0.405660377358491,0,0.245283018867925
"57",0.328358208955224,0,0.348258706467662,0,0.323383084577114
"58",0.222857142857143,0,0.365714285714286,0,0.411428571428571
"59",0.327044025157233,0,0.289308176100629,0,0.383647798742138
"60",0.358695652173913,0,0.33695652173913,0,0.304347826086957
"61",0.320855614973262,0,0.390374331550802,0,0.288770053475936
"63",0.384,0,0.328,0,0.288
"64",0.358139534883721,0,0.293023255813953,0,0.348837209302326
"65",0.356060606060606,0,0.318181818181818,0,0.325757575757576
"66",0.0934579439252336,0,0.336448598130841,0,0.570093457943925
"67",0.293103448275862,0,0.379310344827586,0,0.327586206896552
"68",0.264367816091954,0,0.379310344827586,0,0.35632183908046
"69",0.380487804878049,0,0.297560975609756,0,0.321951219512195
"70",0.283018867924528,0,0.389937106918239,0,0.327044025157233
"73",0.322448979591837,0,0.346938775510204,0,0.330612244897959
"76",0.360824742268041,0,0.371134020618557,0,0.268041237113402
"77",0.32579185520362,0,0.384615384615385,0,0.289592760180996
"79",0.0294117647058824,0,0.455882352941176,0,0.514705882352941
"80",0.321888412017167,0,0.369098712446352,0,0.309012875536481
"82",0.313725490196078,0,0.318627450980392,0,0.367647058823529
"83",0.363636363636364,0,0.292929292929293,0,0.343434343434343
"86",0.396551724137931,0,0.323275862068966,0,0.280172413793103
"88",0.209090909090909,0,0.372727272727273,0,0.418181818181818
"89",0.431034482758621,0,0.344827586206897,0,0.224137931034483
"90",0.356828193832599,0,0.290748898678414,0,0.352422907488987
"91",0.304347826086957,0,0.385869565217391,0,0.309782608695652
"92",0.447204968944099,0,0.22360248447205,0,0.329192546583851
"93",0.376712328767123,0,0.431506849315068,0,0.191780821917808
"94",0.236559139784946,0,0.225806451612903,0,0.537634408602151
"95",0.238095238095238,0,0.380952380952381,0,0.380952380952381
"B1_1",0.171673819742489,0.197424892703863,0.227467811158798,0.206008583690987,0.197424892703863
"B1_10",0.203980099502488,0.194029850746269,0.203980099502488,0.189054726368159,0.208955223880597
"B1_2",0.189473684210526,0.205263157894737,0.189473684210526,0.189473684210526,0.226315789473684
"B1_3",0.114130434782609,0.152173913043478,0.239130434782609,0.228260869565217,0.266304347826087
"B1_4",0.231638418079096,0.169491525423729,0.220338983050847,0.186440677966102,0.192090395480226
"B1_5",0.203703703703704,0.191358024691358,0.148148148148148,0.222222222222222,0.234567901234568
"B1_6",0.213270142180095,0.227488151658768,0.180094786729858,0.203791469194313,0.175355450236967
"B1_7",0.200934579439252,0.233644859813084,0.214953271028037,0.168224299065421,0.182242990654206
"B1_8",0.170588235294118,0.252941176470588,0.194117647058824,0.211764705882353,0.170588235294118
"B1_9",0.218905472636816,0.199004975124378,0.189054726368159,0.243781094527363,0.149253731343284
"B2_1",0.225274725274725,0.148351648351648,0.203296703296703,0.241758241758242,0.181318681318681
"B2_10",0.187919463087248,0.181208053691275,0.221476510067114,0.201342281879195,0.208053691275168
"B2_2",0.184466019417476,0.189320388349515,0.223300970873786,0.179611650485437,0.223300970873786
"B2_4",0.209944751381215,0.198895027624309,0.171270718232044,0.187845303867403,0.232044198895028
"B2_5",0.21,0.195,0.205,0.165,0.225
"B2_6",0.182352941176471,0.217647058823529,0.211764705882353,0.205882352941176,0.182352941176471
"B2_7",0.228260869565217,0.206521739130435,0.228260869565217,0.173913043478261,0.16304347826087
"B2_8",0.185393258426966,0.202247191011236,0.140449438202247,0.219101123595506,0.252808988764045
"B2_9",0.217877094972067,0.23463687150838,0.184357541899441,0.201117318435754,0.162011173184358
"B3_1",0.17816091954023,0.183908045977011,0.189655172413793,0.218390804597701,0.229885057471264
"B3_10",0.238372093023256,0.180232558139535,0.168604651162791,0.22093023255814,0.191860465116279
"B3_2",0.197530864197531,0.191358024691358,0.222222222222222,0.203703703703704,0.185185185185185
"B3_3",0.204724409448819,0.244094488188976,0.236220472440945,0.133858267716535,0.181102362204724
"B3_4",0.186440677966102,0.194915254237288,0.186440677966102,0.203389830508475,0.228813559322034
"B3_5",0.214285714285714,0.155844155844156,0.175324675324675,0.233766233766234,0.220779220779221
"B3_6",0.167441860465116,0.237209302325581,0.204651162790698,0.204651162790698,0.186046511627907
"B3_7",0.204878048780488,0.190243902439024,0.2,0.165853658536585,0.239024390243902
"B3_8",0.183823529411765,0.198529411764706,0.161764705882353,0.264705882352941,0.191176470588235
"B3_9",0.175609756097561,0.195121951219512,0.209756097560976,0.204878048780488,0.214634146341463
"B4_1",0.209183673469388,0.168367346938776,0.147959183673469,0.255102040816327,0.219387755102041
"B4_10",0.201298701298701,0.201298701298701,0.168831168831169,0.188311688311688,0.24025974025974
"B4_2",0.223880597014925,0.171641791044776,0.156716417910448,0.23134328358209,0.216417910447761
"B4_3",0.181318681318681,0.208791208791209,0.208791208791209,0.21978021978022,0.181318681318681
"B4_4",0.208791208791209,0.17032967032967,0.203296703296703,0.203296703296703,0.214285714285714
"B4_6",0.183673469387755,0.229591836734694,0.198979591836735,0.178571428571429,0.209183673469388
"B4_7",0.205128205128205,0.205128205128205,0.220512820512821,0.153846153846154,0.215384615384615
"B4_8",0.205741626794258,0.167464114832536,0.148325358851675,0.277511961722488,0.200956937799043
"B4_9",0.244755244755245,0.223776223776224,0.188811188811189,0.125874125874126,0.216783216783217
"IL1_1",0.169491525423729,0.192090395480226,0.23728813559322,0.203389830508475,0.19774011299435
"IL1_10",0.201923076923077,0.197115384615385,0.197115384615385,0.173076923076923,0.230769230769231
"IL1_3",0.198952879581152,0.157068062827225,0.193717277486911,0.204188481675393,0.246073298429319
"IL1_4",0.202072538860104,0.191709844559585,0.191709844559585,0.233160621761658,0.181347150259067
"IL1_5",0.236363636363636,0.175757575757576,0.157575757575758,0.187878787878788,0.242424242424242
"IL1_8",0.248407643312102,0.146496815286624,0.184713375796178,0.171974522292994,0.248407643312102
"IL1_9",0.3,0.1625,0.2,0.1375,0.2
"IL2_1",0.147435897435897,0.243589743589744,0.115384615384615,0.237179487179487,0.256410256410256
"IL2_10",0.218905472636816,0.17910447761194,0.199004975124378,0.228855721393035,0.174129353233831
"IL2_2",0.194805194805195,0.188311688311688,0.188311688311688,0.227272727272727,0.201298701298701
"IL2_3",0.207964601769911,0.185840707964602,0.225663716814159,0.194690265486726,0.185840707964602
"IL2_4",0.245161290322581,0.219354838709677,0.167741935483871,0.174193548387097,0.193548387096774
"IL2_5",0.214659685863874,0.178010471204188,0.151832460732984,0.230366492146597,0.225130890052356
"IL2_7",0.181286549707602,0.175438596491228,0.228070175438596,0.198830409356725,0.216374269005848
"IL2_8",0.242236024844721,0.211180124223602,0.167701863354037,0.198757763975155,0.180124223602484
"IL2_9",0.16374269005848,0.181286549707602,0.222222222222222,0.222222222222222,0.210526315789474
"IL3_1",0.19774011299435,0.214689265536723,0.186440677966102,0.220338983050847,0.180790960451977
"IL3_10",0.164835164835165,0.17032967032967,0.230769230769231,0.241758241758242,0.192307692307692
"IL3_2",0.194117647058824,0.205882352941176,0.217647058823529,0.194117647058824,0.188235294117647
"IL3_3",0.187192118226601,0.241379310344828,0.16256157635468,0.201970443349754,0.206896551724138
"IL3_4",0.209302325581395,0.226744186046512,0.162790697674419,0.168604651162791,0.232558139534884
"IL3_6",0.187919463087248,0.214765100671141,0.214765100671141,0.174496644295302,0.208053691275168
"IL3_7",0.147783251231527,0.226600985221675,0.182266009852217,0.201970443349754,0.241379310344828
"IL3_9",0.217616580310881,0.202072538860104,0.212435233160622,0.176165803108808,0.191709844559585
"IL4_10",0.181318681318681,0.258241758241758,0.203296703296703,0.175824175824176,0.181318681318681
"IL4_2",0.17989417989418,0.174603174603175,0.17989417989418,0.232804232804233,0.232804232804233
"IL4_3",0.159340659340659,0.203296703296703,0.252747252747253,0.214285714285714,0.17032967032967
"IL4_4",0.17910447761194,0.208955223880597,0.194029850746269,0.208955223880597,0.208955223880597
"IL4_5",0.225130890052356,0.198952879581152,0.235602094240838,0.151832460732984,0.18848167539267
"IL4_7",0.201005025125628,0.201005025125628,0.165829145728643,0.226130653266332,0.206030150753769
"IL4_8",0.357142857142857,0.119047619047619,0.119047619047619,0.166666666666667,0.238095238095238
"IL4_9",0.194312796208531,0.23696682464455,0.184834123222749,0.208530805687204,0.175355450236967
"M1_1",0.142857142857143,0.231292517006803,0.19047619047619,0.204081632653061,0.231292517006803
"M1_10",0.245810055865922,0.189944134078212,0.201117318435754,0.17877094972067,0.184357541899441
"M1_2",0.233918128654971,0.192982456140351,0.204678362573099,0.16374269005848,0.204678362573099
"M1_4",0.202453987730061,0.190184049079755,0.190184049079755,0.190184049079755,0.226993865030675
"M1_5",0.16,0.23,0.17,0.25,0.19
"M1_6",0.165714285714286,0.171428571428571,0.211428571428571,0.228571428571429,0.222857142857143
"M1_7",0.17910447761194,0.154228855721393,0.213930348258706,0.263681592039801,0.189054726368159
"M1_8",0.156028368794326,0.184397163120567,0.191489361702128,0.26241134751773,0.205673758865248
"M2_1",0.170616113744076,0.222748815165877,0.218009478672986,0.203791469194313,0.184834123222749
"M2_10",0.208333333333333,0.183333333333333,0.141666666666667,0.283333333333333,0.183333333333333
"M2_3",0.189075630252101,0.184873949579832,0.205882352941176,0.189075630252101,0.23109243697479
"M2_5",0.197368421052632,0.184210526315789,0.230263157894737,0.177631578947368,0.210526315789474
"M2_6",0.198347107438017,0.206611570247934,0.214876033057851,0.173553719008264,0.206611570247934
"M2_7",0.166666666666667,0.244047619047619,0.172619047619048,0.148809523809524,0.267857142857143
"M2_8",0.183168316831683,0.237623762376238,0.173267326732673,0.237623762376238,0.168316831683168
"M2_9",0.197368421052632,0.203947368421053,0.184210526315789,0.171052631578947,0.243421052631579
"M3_1",0.189189189189189,0.172972972972973,0.189189189189189,0.221621621621622,0.227027027027027
"M3_2",0.212435233160622,0.212435233160622,0.196891191709845,0.212435233160622,0.16580310880829
"M3_3",0.165178571428571,0.209821428571429,0.214285714285714,0.214285714285714,0.196428571428571
"M3_5",0.153508771929825,0.219298245614035,0.228070175438596,0.184210526315789,0.214912280701754
"M3_7",0.23134328358209,0.186567164179104,0.186567164179104,0.208955223880597,0.186567164179104
"M3_8",0.179245283018868,0.183962264150943,0.216981132075472,0.216981132075472,0.202830188679245
"M4_2",0.173708920187793,0.211267605633803,0.211267605633803,0.234741784037559,0.169014084507042
"M4_3",0.176229508196721,0.221311475409836,0.204918032786885,0.188524590163934,0.209016393442623
"M4_4",0.209944751381215,0.209944751381215,0.193370165745856,0.198895027624309,0.187845303867403
"M4_5",0.155688622754491,0.203592814371257,0.197604790419162,0.209580838323353,0.233532934131737
"M4_6",0.224852071005917,0.14792899408284,0.224852071005917,0.195266272189349,0.207100591715976
"M4_7",0.145348837209302,0.191860465116279,0.215116279069767,0.203488372093023,0.244186046511628
"M4_9",0.196531791907514,0.219653179190751,0.260115606936416,0.15028901734104,0.173410404624277
