"id","top","bottom","Horizon","DryRed","DryValue","DryCClass","MoistRed","MoistValue","MoistCClass","Texture","SandPercent","SandSize","ClayPercent","pH","EfferScale","Theta_fc","Theta_pwp","AWHC","HzNum",".id","Depth","DryHue","MoistHue","DryChroma","MoistChroma","Effervescence"
"31",8,20,"C","3",5,"3","3",4,"3","SL",80,"F",8,8.2,"4",0.109640891,0.050402787,5.923810471,2,2,12,"5YR","5YR","6",6,"VE"
"31",20,20,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA
"32",0,7,"A","2",5,"3","2",3,"2","SL",75,"VF",8,8,"2",0.133943934,0.054553391,7.939054282,1,1,7,"7.5YR","7.5YR","6",4,"SL"
"32",7,36,"Bw1","2",5,"3","2",4,"3","SL",70,"VF",15,8.5,"4",0.178985018,0.080127757,9.885726076,2,2,29,"7.5YR","7.5YR","6",6,"VE"
"32",36,114,"Bw2","2",7,"2","2",5,"3","S",90,"F",4,8.6,"4",0.056353114,0.049268856,0.708425839,3,3,78,"7.5YR","7.5YR","4",6,"VE"
"32",114,114,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA
"33",0,9,"A","2",7,"2","2",5,"3","LS",85,"VF",6,8.1,"4",0.075697345,0.047402795,2.829454983,1,1,9,"7.5YR","7.5YR","4",6,"VE"
"33",9,24,"Bw1","2",7,"2","2",4,"3","SL",75,"VF",10,8.1,"4",0.142929541,0.060082649,8.284689241,2,2,15,"7.5YR","7.5YR","4",6,"VE"
"33",24,64,"Bw2","2",7,"2","2",5,"3","LS",80,"VF",7,8.3,"4",0.104209268,0.047858639,5.635062899,3,3,40,"7.5YR","7.5YR","4",6,"VE"
"33",64,86,"Bw3","2",7,"3","2",5,"3","LS",80,"VF",7,8.6,"4",0.104209268,0.047858639,5.635062899,4,4,22,"7.5YR","7.5YR","6",6,"VE"
"33",86,86,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA
"34",0,9,"A","2",7,"2","2",4,"2","LS",80,"F",5,8,"2",0.093772599,0.042975928,5.079667113,1,1,9,"7.5YR","7.5YR","4",4,"SL"
"34",9,19,"Bw","2",7,"2","2",4,"2","LS",85,"F",5,8.2,"3",0.070626535,0.045199005,2.542753,2,2,10,"7.5YR","7.5YR","4",4,"ST"
"34",19,19,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA
"35",0,10,"A","3",6,"3","3",5,"3","LS",85,"VF",4,8.1,"3",0.065823054,0.043023621,2.27994333,1,1,10,"5YR","5YR","6",6,"ST"
"35",10,32,"Bk1","3",6,"3","3",5,"3","LS",85,"VF",6,8.4,"4",0.075697345,0.047402795,2.829454983,2,2,22,"5YR","5YR","6",6,"VE"
"35",32,77,"C","3",5,"3","3",4,"3","LS",85,"F",10,8.5,"4",0.09883122,0.05656743,4.226379012,3,3,45,"5YR","5YR","6",6,"VE"
"35",77,77,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA
"36",0,7,"A","3",6,"3","3",5,"3","LS",80,"VF",5,8.1,"1",0.093772599,0.042975928,5.079667113,1,1,7,"5YR","5YR","6",6,"VS"
"36",7,40,"Bk1","3",6,"3","3",5,"3","LS",85,"VF",7,8.6,"4",0.081049151,0.049641242,3.140790895,2,2,33,"5YR","5YR","6",6,"VE"
"36",40,92,"Bk2","3",7,"2","3",4,"2","LS",85,"F",5,8.6,"4",0.070626535,0.045199005,2.542753,3,3,52,"5YR","5YR","4",4,"VE"
"36",92,152,"Bk3","3",7,"2","3",4,"2","LS",80,"F",8,8.6,"4",0.109640891,0.050402787,5.923810471,4,4,60,"5YR","5YR","4",4,"VE"
"37",0,7,"A","2",7,"2","2",4,"2","LS",85,"F",4,8,"4",0.065823054,0.043023621,2.27994333,1,1,7,"7.5YR","7.5YR","4",4,"VE"
"37",7,17,"C","2",8,"1","2",5,"2","LS",85,"F",4,8.4,"4",0.065823054,0.043023621,2.27994333,2,2,10,"7.5YR","7.5YR","2",4,"VE"
"37",17,17,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA
"38",0,7,"A","3",5,"2","3",4,"2","SL",72,"VF",11,8,"0",0.158150474,0.066456476,9.16939977,1,1,7,"5YR","5YR","4",3,"NE"
"38",7,85,"AB","3",6,"3","3",4,"3","SL",75,"VF",8,8.2,"2",0.133943934,0.054553391,7.939054282,2,2,78,"5YR","5YR","6",6,"SL"
"38",85,94,"Bk","3",7,"2","3",4,"2","SL",77,"F",9,8.3,"4",0.129462962,0.055123567,7.433939462,3,3,9,"5YR","5YR","4",4,"VE"
"38",94,94,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA
"39",0,8,"A","3",6,"3","3",4,"3","LS",80,"VF",6,8.1,"4",0.098915741,0.045378855,5.353688629,1,1,8,"5YR","5YR","6",6,"VE"
"39",8,19,"Bw","3",5,"3","3",4,"3","LS",85,"VF",10,8.1,"4",0.09883122,0.05656743,4.226379012,2,2,11,"5YR","5YR","6",6,"VE"
"39",19,19,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA
"40",0,7,"A","2",6,"2","3",3,"2","SL",72,"VF",12,7.8,"0",0.162125525,0.069310628,9.281489696,1,1,7,"7.5YR","5YR","4",3,"NE"
"40",7,23,"BA","3",5,"3","3",4,"2","SL",67,"VF",15,8,"3",0.184794501,0.082339036,10.24554657,2,2,16,"5YR","5YR","6",3,"ST"
"40",23,82,"Bk","2",7,"2","3",4,"2","SL",74,"VF",10,8.1,"4",0.14689953,0.061269411,8.563011873,3,3,59,"7.5YR","5YR","4",4,"VE"
"40",82,122,"Bkk","2",7,"2","2",5,"2","SL",80,"F",10,8.4,"4",0.120922531,0.055689319,6.523321172,4,4,40,"7.5YR","7.5YR","3",4,"VE"
"40",122,122,"Cr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA
"41",0,8,"A","2",7,"2","2",4,"3","LS",85,"VF",5,8,"3",0.070626535,0.045199005,2.542753,1,1,8,"7.5YR","7.5YR","4",6,"ST"
"41",8,39,"Bw1","2",7,"2","2",5,"3","LS",80,"VF",8,8.2,"4",0.109640891,0.050402787,5.923810471,2,2,31,"7.5YR","7.5YR","4",6,"VE"
"41",39,112,"Bw2","2",7,"2","2",4,"3","SL",75,"VF",10,8.3,"4",0.142929541,0.060082649,8.284689241,3,3,73,"7.5YR","7.5YR","4",6,"VE"
"41",112,151,"Bk","2",7,"2","2",5,"3","SL",75,"VF",10,8.6,"4",0.142929541,0.060082649,8.284689241,4,4,39,"7.5YR","7.5YR","4",6,"VE"
"42",0,6,"A","3",6,"2","3",3,"2","SL",77,"VF",9,8,"1",0.129462962,0.055123567,7.433939462,1,1,6,"5YR","5YR","4",3,"VS"
"42",6,31,"ABk","3",5,"2","3",3,"2","SL",70,"VF",13,8.2,"4",0.171474793,0.074255732,9.721906099,2,2,25,"5YR","5YR","4",4,"VE"
"42",31,58,"Cr","2",7,"2","2",5,"2","LS",85,"F",6,8.3,"4",0.075697345,0.047402795,2.829454983,3,3,27,"7.5YR","7.5YR","4",4,"VE"
"43",0,5,"A","3",5,"2","3",3,"2","SL",70,"VF",12,8,"0",0.167856754,0.071423555,9.643319988,1,1,5,"5YR","5YR","4",3,"NE"
"43",5,29,"Bt","3",4,"3","3",3,"2","SL",56,"VF",19,8.1,"0",0.210331507,0.09487617,11.54553373,2,2,24,"5YR","5YR","6",4,"NE"
"43",29,59,"Bk","3",6,"3","3",4,"2","SL",60,"VF",19,8.2,"3",0.206016195,0.095522047,11.04941488,3,3,30,"5YR","5YR","6",4,"ST"
"43",59,106,"Bkk","3",8,"1","3",5,"2","SL",67,"VF",16,8.3,"4",0.188130693,0.085238046,10.28926464,4,4,47,"5YR","5YR","2",4,"VE"
"43",106,154,"BkC","3",6,"2","3",5,"3","SL",76,"F",9,8.6,"4",0.134006102,0.056152151,7.785395072,5,5,48,"5YR","5YR","4",6,"VE"
"44",0,7,"A","3",7,"2","3",5,"3","LS",80,"VF",5,8,"1",0.093772599,0.042975928,5.079667113,1,1,7,"5YR","5YR","4",6,"VS"
"44",7,35,"Bw","3",5,"3","3",4,"3","LS",85,"VF",9,8,"1",0.092617384,0.054223907,3.839347706,2,2,28,"5YR","5YR","6",6,"VS"
"44",35,104,"Bk","3",6,"3","3",4,"3","LS",85,"VF",7,8.5,"4",0.081049151,0.049641242,3.140790895,3,3,69,"5YR","5YR","6",6,"VE"
"44",104,126,"C","3",8,"2","3",5,"3","LS",85,"F",4,8.5,"4",0.065823054,0.043023621,2.27994333,4,4,22,"5YR","5YR","3",6,"VE"
"45",0,14,"A","2",6,"2","2",4,"2","LS",85,"VF",4,8,"4",0.065823054,0.043023621,2.27994333,1,1,14,"7.5YR","7.5YR","4",4,"VE"
"45",14,37,"Bw1","2",6,"2","2",4,"3","S",90,"VF",4,8.2,"4",0.056353114,0.049268856,0.708425839,2,2,23,"7.5YR","7.5YR","4",6,"VE"
"45",37,81,"Bw2","2",6,"2","2",4,"3","S",95,"F",3,8.2,"4",0.054755763,0.053520169,0.123559336,3,3,44,"7.5YR","7.5YR","4",6,"VE"
"45",81,104,"Bw3","2",6,"2","2",4,"3","S",90,"F",4,8.3,"4",0.056353114,0.049268856,0.708425839,4,4,23,"7.5YR","7.5YR","4",6,"VE"
"46",0,5,"A","2",6,"2","2",4,"2","SL",75,"VF",6,8,"4",0.125260981,0.049269203,7.599177745,1,1,5,"7.5YR","7.5YR","4",3,"VE"
"46",5,37,"Bk1","2",6,"2","2",4,"2","LS",85,"F",5,8.2,"4",0.070626535,0.045199005,2.542753,2,2,32,"7.5YR","7.5YR","4",4,"VE"
"46",37,50,"Bk2","2",7,"2","2",4,"2","LS",85,"F",4,8.2,"4",0.065823054,0.043023621,2.27994333,3,3,13,"7.5YR","7.5YR","4",4,"VE"
"46",50,66,"C1","2",8,"2","2",6,"3","LS",90,"M",4,8.2,"4",0.056353114,0.049268856,0.708425839,4,4,16,"7.5YR","7.5YR","4",6,"VE"
"46",66,82,"C2","2",8,"2","2",5,"3","S",97,"CO",3,8.2,"4",0.056536631,0.055880027,0.0656604,5,5,16,"7.5YR","7.5YR","4",6,"VE"
"46",82,99,"C3","2",8,"2","2",6,"2","S",97,"M",3,8.2,"4",0.056536631,0.055880027,0.0656604,6,6,17,"7.5YR","7.5YR","4",4,"VE"
"47",0,6,"A","1",6,"3","1",3,"2","SL",75,"VF",7,8.1,"3",0.129567114,0.051883922,7.768319141,1,1,6,"10YR","10YR","6",4,"ST"
"47",6,36,"Bw1","1",6,"3","1",5,"3","SL",75,"VF",8,8.3,"4",0.133943934,0.054553391,7.939054282,2,2,30,"10YR","10YR","6",6,"VE"
"47",36,102,"Bw2","1",7,"2","1",4,"3","SL",75,"VF",8,8.3,"4",0.133943934,0.054553391,7.939054282,3,3,66,"10YR","10YR","4",6,"VE"
"47",102,125,"Bw3","1",6,"3","1",3,"3","SL",75,"VF",11,8.6,"4",0.147561255,0.062948088,8.461316681,4,4,23,"10YR","10YR","6",6,"VE"
"47",125,133,"Bw4","1",6,"3","1",3,"3","SL",70,"VF",15,8.6,"4",0.178985018,0.080127757,9.885726076,5,5,8,"10YR","10YR","6",6,"VE"
"47",133,150,"Bw5","1",6,"3","1",4,"3","SL",80,"VF",6,8.2,"4",0.098915741,0.045378855,5.353688629,6,6,17,"10YR","10YR","6",6,"VE"
"48",0,11,"A","3",5,"3","3",3,"2","LS",75,"VF",4,NA,"3",0.116845022,0.044227609,7.261741337,1,1,11,"5YR","5YR","6",4,"ST"
"48",11,30,"Bw1","3",6,"3","3",4,"2","LS",80,"VF",9,8.2,"4",0.115212831,0.053010335,6.220249533,2,2,19,"5YR","5YR","6",4,"VE"
"48",30,80,"Bw2","3",7,"2","3",4,"3","LS",85,"VF",7,8.4,"4",0.081049151,0.049641242,3.140790895,3,3,50,"5YR","5YR","4",6,"VE"
"48",80,80,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA
"49",0,8,"A","3",6,"3","3",4,"2","LS",85,"VF",6,8.1,"2",0.075697345,0.047402795,2.829454983,1,1,8,"5YR","5YR","6",4,"SL"
"49",8,31,"Bk1","3",6,"3","3",4,"3","LS",80,"VF",5,8.3,"4",0.093772599,0.042975928,5.079667113,2,2,23,"5YR","5YR","6",6,"VE"
"49",31,103,"Bk2","3",7,"2","3",5,"3","SL",78,"VF",8,8.6,"4",0.119615365,0.051530423,6.808494194,3,3,72,"5YR","5YR","4",6,"VE"
"49",103,150,"Bw","3",7,"2","3",5,"3","S",90,"F",5,8.7,"4",0.060152168,0.051567856,0.858431167,4,4,47,"5YR","5YR","4",6,"VE"
"50",0,9,"A","3",5,"3","3",4,"2","LS",85,"VF",7,8.1,"4",0.081049151,0.049641242,3.140790895,1,1,9,"5YR","5YR","6",4,"VE"
"50",9,26,"Bw","3",5,"3","3",4,"3","LS",85,"VF",10,8.3,"4",0.09883122,0.05656743,4.226379012,2,2,17,"5YR","5YR","6",6,"VE"
"50",26,26,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA
"57",0,6,"A","3",6,"3","3",4,"3","SL",74,"VF",10,7.6,"2",0.14689953,0.061269411,8.563011873,1,1,6,"5YR","5YR","6",6,"SL"
"57",6,30,"Ab","3",6,"3","3",4,"3","SL",72,"VF",12,8,"3",0.162125525,0.069310628,9.281489696,2,2,24,"5YR","5YR","6",6,"ST"
"57",30,53,"Bkk","3",8,"2","3",6,"3","SL",75,"F",9,8.2,"4",0.138390117,0.057281568,8.110854892,3,3,23,"5YR","5YR","4",6,"VE"
"57",53,70,"Bk1","3",7,"2","3",5,"2","SL",74,"F",10,8.2,"4",0.14689953,0.061269411,8.563011873,4,4,17,"5YR","5YR","4",4,"VE"
"57",70,87,"Bk2","3",7,"3","3",5,"3","SL",74,"F",10,8.2,"4",0.14689953,0.061269411,8.563011873,5,5,17,"5YR","5YR","6",6,"VE"
"57",87,87,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,NA,NA,NA,NA,NA
"59",0,3,"A","2",5,"2","2",3,"1","SL",76,"VF",12,7.8,"2",0.148639225,0.064758856,8.388036908,1,1,3,"7.5YR","7.5YR","4",2,"SL"
"59",3,21,"BA","3",5,"2","3",3,"2","LS",80,"VF",10,8,"3",0.120922531,0.055689319,6.523321172,2,2,18,"5YR","5YR","4",4,"ST"
"59",21,65,"Bk","3",6,"2","3",3,"2","LS",80,"F",10,8.1,"4",0.120922531,0.055689319,6.523321172,3,3,44,"5YR","5YR","4",4,"VE"
"59",65,149,"Bk","3",7,"2","3",4,"2","LS",82,"F",8,8.2,"4",0.099821945,0.050237134,4.958481155,4,4,84,"5YR","5YR","4",4,"VE"
"60",0,4,"A","3",5,"2","2",3,"2","SL",74,"VF",9,7.6,"2",0.142605442,0.05848146,8.412398238,1,1,4,"5YR","7.5YR","4",4,"SL"
"60",4,18,"AB","3",5,"3","3",4,"2","SL",72,"VF",9,7.7,"3",0.150457485,0.0609433,8.951418571,2,2,14,"5YR","5YR","6",4,"ST"
"60",18,96,"Bk","2",6,"2","2",4,"2","SL",75,"F",8,8.1,"4",0.133943934,0.054553391,7.939054282,3,3,78,"7.5YR","7.5YR","4",4,"VE"
"60",96,149,"Btk","2",7,"2","3",4,"2","SL",55,"VF",19,8.2,"4",0.211529163,0.094607612,11.69215502,4,4,53,"7.5YR","5YR","3",4,"VE"
"61",0,5,"A","3",6,"2","3",4,"2","SL",75,"F",8,7.8,"0",0.133943934,0.054553391,7.939054282,1,1,5,"5YR","5YR","4",4,"NE"
"61",5,11,"AB","3",4,"3","2",3,"2","SL",73,"F",10,8,"1",0.15067286,0.062470927,8.820193321,2,2,6,"5YR","7.5YR","6",4,"VS"
"61",11,44,"Bk1","2",6,"2","2",4,"2","SL",73,"F",10,8.1,"4",0.15067286,0.062470927,8.820193321,3,3,33,"7.5YR","7.5YR","4",4,"VE"
"61",44,121,"Bk2","2",7,"2","2",4,"2","SL",74,"F",9,8.2,"4",0.142605442,0.05848146,8.412398238,4,4,77,"7.5YR","7.5YR","4",4,"VE"
"61",121,149,"Bk2","3",7,"2","3",5,"2","SL",75,"F",8,8.6,"4",0.133943934,0.054553391,7.939054282,5,5,28,"5YR","5YR","4",4,"VE"
"67",0,8,"A","3",5,"2","3",4,"2","SL",73,"VF",10,NA,NA,0.15067286,0.062470927,8.820193321,1,1,8,"5YR","5YR","3",3,NA
"67",8,21,"AB","3",5,"2","3",4,"2","SL",70,"VF",12,NA,NA,0.167856754,0.071423555,9.643319988,2,2,13,"5YR","5YR","4",3,NA
"67",21,56,"BA","3",6,"2","3",4,"2","SL",72,"F",10,NA,NA,0.154261661,0.063667588,9.059407291,3,3,35,"5YR","5YR","4",4,NA
"67",56,83,"Bk","3",7,"2","3",4,"3","SL",76,"F",9,NA,NA,0.134006102,0.056152151,7.785395072,4,4,27,"5YR","5YR","3",6,NA
"67",83,107,"Bw","2",7,"2","3",4,"3","LS",78,"F",6,NA,NA,0.109592474,0.046336533,6.325594113,5,5,24,"7.5YR","5YR","4",6,NA
"67",107,122,"Cr","4",7,"2","4",4,"2","SL",74,"F",10,NA,NA,0.14689953,0.061269411,8.563011873,6,6,15,"2.5YR","2.5YR","3",4,NA
"67",122,122,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,0,NA,NA,NA,NA,NA
"68",0,5,"A","3",5,"2","3",3,"1","SL",75,"F",9,8,"2",0.138390117,0.057281568,8.110854892,1,1,5,"5YR","5YR","3",2,"SL"
"68",5,67,"BA","3",6,"2","3",4,"2","SL",77,"F",8,8.1,"3",0.124527928,0.052403219,7.212470898,2,2,62,"5YR","5YR","4",3,"ST"
"68",67,139,"Bw","3",7,"2","2",4,"2","LS",84,"M",4,8.2,"3",0.069491235,0.042111977,2.737925745,3,3,72,"5YR","7.5YR","4",4,"ST"
"73",0,5,"A","3",5,"2","3",4,"2","SL",74,"VF",11,7.9,"0",0.151267819,0.064114107,8.715371202,1,1,5,"5YR","5YR","4",3,"NE"
"73",5,17,"AB","3",4,"3","4",3,"2","SL",68,"VF",13,8,"0",0.176214877,0.075998983,10.0215894,2,2,12,"5YR","2.5YR","6",4,"NE"
"73",17,52,NA,"3",6,"3","3",4,"2","SL",73,"VF",11,8.1,"3",0.154797081,0.065288657,8.950842387,3,3,35,"5YR","5YR","6",4,"ST"
"73",52,87,"B","3",7,"3","3",5,"3","SL",74,"F",10,8.2,"4",0.14689953,0.061269411,8.563011873,4,4,35,"5YR","5YR","6",6,"VE"
"73",87,96,"Cr","3",8,"1","3",5,"2","LS",79,"F",7,8.4,"4",0.109380291,0.048264355,6.111593567,5,5,9,"5YR","5YR","2",4,"VE"
"77",0,9,"A","3",4,"2","4",3,"1","SL",75,"VF",9,8,"0",0.138390117,0.057281568,8.110854892,1,1,9,"5YR","2.5YR","4",2,"NE"
"77",9,22,"AB","3",4,"2","3",3,"2","SL",72,"VF",12,8.1,"1",0.162125525,0.069310628,9.281489696,2,2,13,"5YR","5YR","4",3,"VS"
"77",22,47,"B","3",5,"2","3",3,"2","SL",72,"VF",15,8.2,"3",0.174543542,0.078268506,9.627503629,3,3,25,"5YR","5YR","4",3,"ST"
"77",47,58,"Bkk","3",8,"2","3",4,"2","SL",75,"F",13,8.4,"4",0.157055206,0.068879566,8.817563978,4,4,11,"5YR","5YR","3",3,"VE"
"77",58,58,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA
"80",0,6,NA,"3",5,"2","3",3,"2","SL",76,"VF",10,8,"0",0.138798847,0.058955969,7.984287777,1,1,6,"5YR","5YR","4",3,"NE"
"80",6,21,NA,"3",4,"3","3",4,"2","SL",75,"VF",11,8,"0",0.147561255,0.062948088,8.461316681,2,2,15,"5YR","5YR","6",4,"NE"
"80",21,54,NA,"3",5,"3","3",4,"2","SL",73,"VF",13,8.3,"4",0.163302434,0.071131206,9.217122776,3,3,33,"5YR","5YR","6",4,"VE"
"80",54,90,NA,"3",7,"2","3",5,"2","SL",72,"VF",14,8.6,"4",0.170317788,0.07521006,9.51077283,4,4,36,"5YR","5YR","4",4,"VE"
"80",90,136,NA,"3",6,"2","3",4,"3","SL",70,"VF",12,8.6,"4",0.167856754,0.071423555,9.643319988,5,5,46,"5YR","5YR","4",6,"VE"
"80",136,152,NA,"2",8,"1","2",7,"2","SL",75,"M",9,8.4,"4",0.138390117,0.057281568,8.110854892,6,6,16,"7.5YR","7.5YR","1",4,"VE"
"82",0,5,"A","3",7,"3","3",4,"2","LS",80,"VF",9,7.9,"3",0.115212831,0.053010335,6.220249533,1,1,5,"5YR","5YR","6",4,"ST"
"82",5,64,"Bk","2",7,"2","3",4,"3","LS",80,"VF",8,8.1,"4",0.109640891,0.050402787,5.923810471,2,2,59,"7.5YR","5YR","4",6,"VE"
"82",64,64,"Cr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA
"85",0,6,NA,"3",5,"2","3",4,"2","SL",76,"MIX",10,8.2,"4",0.138798847,0.058955969,7.984287777,1,1,6,"5YR","5YR","4",3,"VE"
"85",6,37,NA,"3",5,"2","3",4,"2","SL",73,"F",12,8.2,"4",0.159006321,0.068179304,9.082701726,2,2,31,"5YR","5YR","4",4,"VE"
"85",37,73,NA,"3",6,"2","3",4,"2","SL",75,"F",10,8.4,"4",0.142929541,0.060082649,8.284689241,3,3,36,"5YR","5YR","4",4,"VE"
"85",73,110,NA,"4",7,"2","3",5,"2","SL",75,"F",10,8.6,"4",0.142929541,0.060082649,8.284689241,4,4,37,"2.5YR","5YR","4",4,"VE"
"85",110,123,NA,"3",7,"2","3",4,"2","SL",76,"M",9,8.6,"4",0.134006102,0.056152151,7.785395072,5,5,13,"5YR","5YR","4",4,"VE"
"85",123,123,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,NA,NA,NA,NA,NA
"90",0,7,"A","2",6,"3","2",4,"3","LS",80,"VF",5,8,"2",0.093772599,0.042975928,5.079667113,1,1,7,"7.5YR","7.5YR","6",6,"SL"
"90",7,25,"Bw","2",6,"3","2",4,"3","LS",85,"VF",5,8.2,"4",0.070626535,0.045199005,2.542753,2,2,18,"7.5YR","7.5YR","6",6,"VE"
"90",25,25,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA
"97",0,4,"A","2",6,"2","2",4,"2","LS",80,"VF",9,NA,NA,0.115212831,0.053010335,6.220249533,1,1,4,"7.5YR","7.5YR","4",4,NA
"97",4,55,"BwA","3",6,"3","3",4,"2","SL",78,"VF",10,NA,NA,0.130069932,0.056998554,7.307137782,2,2,51,"5YR","5YR","6",4,NA
"97",55,97,"Bk","3",7,"2","3",4,"3","SL",75,"VF",10,NA,NA,0.142929541,0.060082649,8.284689241,3,3,42,"5YR","5YR","4",6,NA
"97",97,145,"Bk","2",7,"2","3",4,"3","SL",77,"VF",9,NA,NA,0.129462962,0.055123567,7.433939462,4,4,48,"7.5YR","5YR","4",6,NA
"97",145,145,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA
"98",0,4,"A","3",6,"2","3",4,"2","SL",74,"VF",9,7.4,"0",0.142605442,0.05848146,8.412398238,1,1,4,"5YR","5YR","4",4,"NE"
"98",4,39,"ABt or ABw","3",5,"3","3",3,"2","SL",64,"VF",17,7.6,"0",0.195693344,0.089391729,10.63016152,2,2,35,"5YR","5YR","6",4,"NE"
"98",39,56,"Bk","3",7,"3","3",5,"3","SL",68,"VF",15,8.1,"4",0.182952897,0.081681722,10.12711746,3,3,17,"5YR","5YR","6",6,"VE"
"98",56,84,"Bk","3",8,"2","3",6,"3","SL",70,"F",13,8.2,"4",0.171474793,0.074255732,9.721906099,4,4,28,"5YR","5YR","4",6,"VE"
"98",84,152,"BCk","3",7,"2","3",6,"3","SL",75,"F",9,8.3,"4",0.138390117,0.057281568,8.110854892,5,5,68,"5YR","5YR","4",6,"VE"
"100",0,5,NA,"2",6,"2","2",3,"2","SL",76,"VF",9,7.8,"0",0.134006102,0.056152151,7.785395072,1,1,5,"7.5YR","7.5YR","4",3,"NE"
"100",5,52,NA,"3",5,"3","3",4,"2","SL",70,"VF",10,8,"0",0.160883369,0.065950224,9.493314452,2,2,47,"5YR","5YR","6",4,"NE"
"100",52,108,NA,"3",6,"2","3",4,"2","SL",70,"VF",12,8.1,"4",0.167856754,0.071423555,9.643319988,3,3,56,"5YR","5YR","4",4,"VE"
"100",108,155,NA,"3",6,"3","3",4,"3","SL",76,"F",15,8.2,"4",0.164025678,0.074029003,8.999667523,4,4,47,"5YR","5YR","6",6,"VE"
